"state1","state2","season","jaccard"
"Indiana","Michigan","fall",0.455414598271741
"Iowa","Michigan","fall",0.35124562487132
"Kansas","Michigan","fall",0.277202824257665
"Kentucky","Michigan","fall",0.373271061613077
"Louisiana","Michigan","fall",0.218745010378413
"Maine","Michigan","fall",0.443679720822024
"Maryland","Michigan","fall",0.427200374531835
"Massachusetts","Michigan","fall",0.472333411820108
"Minnesota","Michigan","fall",0.512275112443778
"Mississippi","Michigan","fall",0.231303637106661
"Missouri","Michigan","fall",0.37972114366396
"Montana","Michigan","fall",0.177258451875115
"Nebraska","Michigan","fall",0.282801677885084
"Nevada","Michigan","fall",0.0891163883527733
"New Hampshire","Michigan","fall",0.428064123376623
"New Jersey","Michigan","fall",0.427598095550813
"New Mexico","Michigan","fall",0.125744155655583
"New York","Michigan","fall",0.503537568982595
"North Carolina","Michigan","fall",0.348038245961095
"North Dakota","Michigan","fall",0.148204903677758
"Ohio","Michigan","fall",0.508972797401543
"Oklahoma","Michigan","fall",0.255628058727569
"Oregon","Michigan","fall",0.179152207933592
"Pennsylvania","Michigan","fall",0.501488095238095
"Rhode Island","Michigan","fall",0.325279782449535
"South Carolina","Michigan","fall",0.260594708499181
"South Dakota","Michigan","fall",0.202647763994579
"Tennessee","Michigan","fall",0.372724369211115
"Texas","Michigan","fall",0.183137623297323
"Utah","Michigan","fall",0.144214738246082
"Vermont","Michigan","fall",0.498435277382646
"Virginia","Michigan","fall",0.39750091877986
"Washington","Michigan","fall",0.201636751255072
"West Virginia","Michigan","fall",0.418831482375664
"Wisconsin","Michigan","fall",0.577128166063607
"Wyoming","Michigan","fall",0.120515533326921
"Alabama","Minnesota","fall",0.227169918009613
"Alaska","Minnesota","fall",0.13531890442444
"Arizona","Minnesota","fall",0.106864588930682
"Arkansas","Minnesota","fall",0.26912206323971
"California","Minnesota","fall",0.106828689497156
"Colorado","Minnesota","fall",0.239199332777314
"Connecticut","Minnesota","fall",0.37450161382191
"Delaware","Minnesota","fall",0.259302949061662
"Florida","Minnesota","fall",0.130779392338177
"Georgia","Minnesota","fall",0.232237777944149
"Hawaii","Minnesota","fall",0.0285001781261133
"Idaho","Minnesota","fall",0.179746076177147
"Illinois","Minnesota","fall",0.4323358642251
"Indiana","Minnesota","fall",0.376389674015451
"Iowa","Minnesota","fall",0.387943097014925
"Kansas","Minnesota","fall",0.294371826725721
"Kentucky","Minnesota","fall",0.320597070972587
"Louisiana","Minnesota","fall",0.192206469139995
"Maine","Minnesota","fall",0.414381789963787
"Maryland","Minnesota","fall",0.341823899371069
"Massachusetts","Minnesota","fall",0.395844941494866
"Michigan","Minnesota","fall",0.512275112443778
"Mississippi","Minnesota","fall",0.197715670156615
"Missouri","Minnesota","fall",0.345909600298842
"Montana","Minnesota","fall",0.208390141583639
"Nebraska","Minnesota","fall",0.320527015057573
"Nevada","Minnesota","fall",0.0999251497005988
"New Hampshire","Minnesota","fall",0.395591269410359
"New Jersey","Minnesota","fall",0.340741355004561
"New Mexico","Minnesota","fall",0.143371757925072
"New York","Minnesota","fall",0.398310409830343
"North Carolina","Minnesota","fall",0.278350515463918
"North Dakota","Minnesota","fall",0.196822936846184
"Ohio","Minnesota","fall",0.412415588642096
"Oklahoma","Minnesota","fall",0.246459671035271
"Oregon","Minnesota","fall",0.173209993444533
"Pennsylvania","Minnesota","fall",0.39466936047867
"Rhode Island","Minnesota","fall",0.292099322799097
"South Carolina","Minnesota","fall",0.212359915543284
"South Dakota","Minnesota","fall",0.263041880969875
"Tennessee","Minnesota","fall",0.308398197460057
"Texas","Minnesota","fall",0.162946428571429
"Utah","Minnesota","fall",0.155331731657734
"Vermont","Minnesota","fall",0.468816120906801
"Virginia","Minnesota","fall",0.316899844548079
"Washington","Minnesota","fall",0.195996172812247
"West Virginia","Minnesota","fall",0.352716681731445
"Wisconsin","Minnesota","fall",0.573010664479081
"Wyoming","Minnesota","fall",0.150502041266689
"Alabama","Mississippi","fall",0.499125632765762
"Alaska","Mississippi","fall",0.0395333140487899
"Arizona","Mississippi","fall",0.0953498293515358
"Arkansas","Mississippi","fall",0.449994546842622
"California","Mississippi","fall",0.0723189961198712
"Colorado","Mississippi","fall",0.1136785973984
"Connecticut","Mississippi","fall",0.255267347129881
"Delaware","Mississippi","fall",0.327485380116959
"Florida","Mississippi","fall",0.336348625170508
"Georgia","Mississippi","fall",0.455121535987894
"Hawaii","Mississippi","fall",0.0576592951630819
"Idaho","Mississippi","fall",0.0793922318373918
"Illinois","Mississippi","fall",0.31873071837814
"Indiana","Mississippi","fall",0.302068302068302
"Iowa","Mississippi","fall",0.239583333333333
"Kansas","Mississippi","fall",0.28875236294896
"Kentucky","Mississippi","fall",0.378128977513789
"Louisiana","Mississippi","fall",0.52882235058352
"Maine","Mississippi","fall",0.185059742214696
"Maryland","Mississippi","fall",0.329620084795079
"Massachusetts","Mississippi","fall",0.228324130726757
"Michigan","Mississippi","fall",0.231303637106661
"Minnesota","Mississippi","fall",0.197715670156615
"Missouri","Mississippi","fall",0.36408263448558
"Montana","Mississippi","fall",0.0766694146743611
"Nebraska","Mississippi","fall",0.218206308227635
"Nevada","Mississippi","fall",0.0687343671835918
"New Hampshire","Mississippi","fall",0.205403745778324
"New Jersey","Mississippi","fall",0.311495351464072
"New Mexico","Mississippi","fall",0.102035708326381
"New York","Mississippi","fall",0.232379713914174
"North Carolina","Mississippi","fall",0.375634902585096
"North Dakota","Mississippi","fall",0.101802044109736
"Ohio","Mississippi","fall",0.286210709208656
"Oklahoma","Mississippi","fall",0.350763201320132
"Oregon","Mississippi","fall",0.0854935374395263
"Pennsylvania","Mississippi","fall",0.263023952095808
"Rhode Island","Mississippi","fall",0.239426523297491
"South Carolina","Mississippi","fall",0.4719005630511
"South Dakota","Mississippi","fall",0.138071191033379
"Tennessee","Mississippi","fall",0.392967361825493
"Texas","Mississippi","fall",0.277170274492301
"Utah","Mississippi","fall",0.082906954709115
"Vermont","Mississippi","fall",0.195679121657517
"Virginia","Mississippi","fall",0.341573033707865
"Washington","Mississippi","fall",0.0842323355004644
"West Virginia","Mississippi","fall",0.287390943082676
"Wisconsin","Mississippi","fall",0.221090473337328
"Wyoming","Mississippi","fall",0.0612731192556451
"Alabama","Missouri","fall",0.394260193532379
"Alaska","Missouri","fall",0.0595538131242416
"Arizona","Missouri","fall",0.111845768374165
"Arkansas","Missouri","fall",0.521619841966637
"California","Missouri","fall",0.0870081480571592
"Colorado","Missouri","fall",0.181301950456753
"Connecticut","Missouri","fall",0.370098039215686
"Delaware","Missouri","fall",0.371278672523182
"Florida","Missouri","fall",0.218109086291193
"Georgia","Missouri","fall",0.380548585272995
"Hawaii","Missouri","fall",0.0395331325301205
"Idaho","Missouri","fall",0.123073864201213
"Illinois","Missouri","fall",0.525788387857353
"Indiana","Missouri","fall",0.479131711409396
"Iowa","Missouri","fall",0.398650306748466
"Kansas","Missouri","fall",0.443047523258738
"Kentucky","Missouri","fall",0.513558754603281
"Louisiana","Missouri","fall",0.351737220447284
"Maine","Missouri","fall",0.264381062133871
"Maryland","Missouri","fall",0.434609388532825
"Massachusetts","Missouri","fall",0.335633626097867
"Michigan","Missouri","fall",0.37972114366396
"Minnesota","Missouri","fall",0.345909600298842
"Mississippi","Missouri","fall",0.36408263448558
"Montana","Missouri","fall",0.126354528726232
"Nebraska","Missouri","fall",0.353436018957346
"Nevada","Missouri","fall",0.0865198918501352
"New Hampshire","Missouri","fall",0.289473684210526
"New Jersey","Missouri","fall",0.400948036848225
"New Mexico","Missouri","fall",0.138101924506484
"New York","Missouri","fall",0.34592582379705
"North Carolina","Missouri","fall",0.376581347455134
"North Dakota","Missouri","fall",0.149396642182581
"Ohio","Missouri","fall",0.458762440501947
"Oklahoma","Missouri","fall",0.448849782677833
"Oregon","Missouri","fall",0.122841105354059
"Pennsylvania","Missouri","fall",0.403040295986488
"Rhode Island","Missouri","fall",0.300071275837491
"South Carolina","Missouri","fall",0.36329269445232
"South Dakota","Missouri","fall",0.211559836976658
"Tennessee","Missouri","fall",0.481463741737714
"Texas","Missouri","fall",0.261397849462366
"Utah","Missouri","fall",0.123291518442239
"Vermont","Missouri","fall",0.314712751050911
"Virginia","Missouri","fall",0.425649484536082
"Washington","Missouri","fall",0.126806927150422
"West Virginia","Missouri","fall",0.406029714781477
"Wisconsin","Missouri","fall",0.391875410451262
"Wyoming","Missouri","fall",0.098041385415514
"Alabama","Montana","fall",0.0745441957073621
"Alaska","Montana","fall",0.171072664359862
"Arizona","Montana","fall",0.132802354774478
"Arkansas","Montana","fall",0.101244230383303
"California","Montana","fall",0.123575227963526
"Colorado","Montana","fall",0.319521178637201
"Connecticut","Montana","fall",0.133667416649622
"Delaware","Montana","fall",0.118269488347174
"Florida","Montana","fall",0.0503448720428028
"Georgia","Montana","fall",0.0801984291029351
"Hawaii","Montana","fall",0.0264350453172205
"Idaho","Montana","fall",0.429275756545393
"Illinois","Montana","fall",0.138828828828829
"Indiana","Montana","fall",0.133057183269347
"Iowa","Montana","fall",0.173493311267411
"Kansas","Montana","fall",0.157100511991377
"Kentucky","Montana","fall",0.113394533694972
"Louisiana","Montana","fall",0.0747880500605571
"Maine","Montana","fall",0.174937114109307
"Maryland","Montana","fall",0.110894467462832
"Massachusetts","Montana","fall",0.129282120897549
"Michigan","Montana","fall",0.177258451875115
"Minnesota","Montana","fall",0.208390141583639
"Mississippi","Montana","fall",0.0766694146743611
"Missouri","Montana","fall",0.126354528726232
"Nebraska","Montana","fall",0.220045753503003
"Nevada","Montana","fall",0.223767013025026
"New Hampshire","Montana","fall",0.168375540457072
"New Jersey","Montana","fall",0.116803636999475
"New Mexico","Montana","fall",0.201478539115083
"New York","Montana","fall",0.126506840037925
"North Carolina","Montana","fall",0.0896447259708069
"North Dakota","Montana","fall",0.253307725138711
"Ohio","Montana","fall",0.126472011614777
"Oklahoma","Montana","fall",0.126358695652174
"Oregon","Montana","fall",0.257343487291069
"Pennsylvania","Montana","fall",0.125599381283836
"Rhode Island","Montana","fall",0.142087351106069
"South Carolina","Montana","fall",0.0776345291479821
"South Dakota","Montana","fall",0.283858998144712
"Tennessee","Montana","fall",0.105591700369263
"Texas","Montana","fall",0.0749294597136587
"Utah","Montana","fall",0.303706884213539
"Vermont","Montana","fall",0.167432150313152
"Virginia","Montana","fall",0.102128311131527
"Washington","Montana","fall",0.271612265084075
"West Virginia","Montana","fall",0.134188900146347
"Wisconsin","Montana","fall",0.181485510829789
"Wyoming","Montana","fall",0.422532362459547
"Alabama","Nebraska","fall",0.207105064247921
"Alaska","Nebraska","fall",0.0680640886640164
"Arizona","Nebraska","fall",0.137820512820513
"Arkansas","Nebraska","fall",0.284424379232506
"California","Nebraska","fall",0.0858754512635379
"Colorado","Nebraska","fall",0.275276673471581
"Connecticut","Nebraska","fall",0.271017699115044
"Delaware","Nebraska","fall",0.291531425199174
"Florida","Nebraska","fall",0.130908844643099
"Georgia","Nebraska","fall",0.209156193895871
"Hawaii","Nebraska","fall",0.0365750272496064
"Idaho","Nebraska","fall",0.190006752194463
"Illinois","Nebraska","fall",0.335448868870918
"Indiana","Nebraska","fall",0.313885119855269
"Iowa","Nebraska","fall",0.421917371191578
"Kansas","Nebraska","fall",0.452357881136951
"Kentucky","Nebraska","fall",0.295672514619883
"Louisiana","Nebraska","fall",0.22076200993926
"Maine","Nebraska","fall",0.226855042499426
"Maryland","Nebraska","fall",0.259527643585615
"Massachusetts","Nebraska","fall",0.234365719134493
"Michigan","Nebraska","fall",0.282801677885084
"Minnesota","Nebraska","fall",0.320527015057573
"Mississippi","Nebraska","fall",0.218206308227635
"Missouri","Nebraska","fall",0.353436018957346
"Montana","Nebraska","fall",0.220045753503003
"Nevada","Nebraska","fall",0.141090719770923
"New Hampshire","Nebraska","fall",0.24469964664311
"New Jersey","Nebraska","fall",0.2537100456621
"New Mexico","Nebraska","fall",0.203281483059876
"New York","Nebraska","fall",0.221521256004015
"North Carolina","Nebraska","fall",0.203812207965586
"North Dakota","Nebraska","fall",0.281224489795918
"Ohio","Nebraska","fall",0.274929027679205
"Oklahoma","Nebraska","fall",0.351135814403093
"Oregon","Nebraska","fall",0.13822125813449
"Pennsylvania","Nebraska","fall",0.248977206312098
"Rhode Island","Nebraska","fall",0.264046622833234
"South Carolina","Nebraska","fall",0.211076174054164
"South Dakota","Nebraska","fall",0.374812312312312
"Tennessee","Nebraska","fall",0.258971871968962
"Texas","Nebraska","fall",0.176764276898912
"Utah","Nebraska","fall",0.193726474278545
"Vermont","Nebraska","fall",0.254220779220779
"Virginia","Nebraska","fall",0.239407134483336
"Washington","Nebraska","fall",0.14328821450125
"West Virginia","Nebraska","fall",0.273235329850565
"Wisconsin","Nebraska","fall",0.319128484460109
"Wyoming","Nebraska","fall",0.198710717163578
"Alabama","Nevada","fall",0.0611177525403467
"Alaska","Nevada","fall",0.0762470602797376
"Arizona","Nevada","fall",0.232099907493062
"Arkansas","Nevada","fall",0.0800732318365774
"California","Nevada","fall",0.18014324524574
"Colorado","Nevada","fall",0.229039714225678
"Connecticut","Nevada","fall",0.0769743101807802
"Delaware","Nevada","fall",0.0854938661945112
"Florida","Nevada","fall",0.0509983466870151
"Georgia","Nevada","fall",0.0652835629605896
"Hawaii","Nevada","fall",0.0392764217569074
"Idaho","Nevada","fall",0.284525048312769
"Illinois","Nevada","fall",0.0861312637084528
"Indiana","Nevada","fall",0.0820338342311691
"Iowa","Nevada","fall",0.102939321306926
"Kansas","Nevada","fall",0.115297092288243
"Kentucky","Nevada","fall",0.0761716822890972
"Louisiana","Nevada","fall",0.0728509463722398
"Maine","Nevada","fall",0.0835051546391753
"Maryland","Nevada","fall",0.0712470153277363
"Massachusetts","Nevada","fall",0.0717960187877432
"Michigan","Nevada","fall",0.0891163883527733
"Minnesota","Nevada","fall",0.0999251497005988
"Mississippi","Nevada","fall",0.0687343671835918
"Missouri","Nevada","fall",0.0865198918501352
"Montana","Nevada","fall",0.223767013025026
"Nebraska","Nevada","fall",0.141090719770923
"New Hampshire","Nevada","fall",0.083268134570247
"New Jersey","Nevada","fall",0.0761975676346488
"New Mexico","Nevada","fall",0.242654452016534
"New York","Nevada","fall",0.0692868462757528
"North Carolina","Nevada","fall",0.0625206748263315
"North Dakota","Nevada","fall",0.140003733432892
"Ohio","Nevada","fall",0.0760836617156714
"Oklahoma","Nevada","fall",0.107300884955752
"Oregon","Nevada","fall",0.202805648457822
"Pennsylvania","Nevada","fall",0.0719826023921711
"Rhode Island","Nevada","fall",0.0899526564965807
"South Carolina","Nevada","fall",0.0682581465008623
"South Dakota","Nevada","fall",0.16742819843342
"Tennessee","Nevada","fall",0.0733199262611027
"Texas","Nevada","fall",0.087383714853141
"Utah","Nevada","fall",0.374779281930547
"Vermont","Nevada","fall",0.0787981859410431
"Virginia","Nevada","fall",0.069835466179159
"Washington","Nevada","fall",0.166458741757263
"West Virginia","Nevada","fall",0.0760960334029228
"Wisconsin","Nevada","fall",0.090420769919427
"Wyoming","Nevada","fall",0.24031404676566
"Alabama","New Hampshire","fall",0.221299696631008
"Alaska","New Hampshire","fall",0.134005096131573
"Arizona","New Hampshire","fall",0.0836716283265674
"Arkansas","New Hampshire","fall",0.242301867743564
"California","New Hampshire","fall",0.0828097239675868
"Colorado","New Hampshire","fall",0.173976876491099
"Connecticut","New Hampshire","fall",0.474815870753148
"Delaware","New Hampshire","fall",0.335402869757174
"Florida","New Hampshire","fall",0.131048645873444
"Georgia","New Hampshire","fall",0.249891464791178
"Hawaii","New Hampshire","fall",0.0309816284378737
"Idaho","New Hampshire","fall",0.159442724458204
"Illinois","New Hampshire","fall",0.330951700485853
"Indiana","New Hampshire","fall",0.339991454817347
"Iowa","New Hampshire","fall",0.304388174466393
"Kansas","New Hampshire","fall",0.230063251891356
"Kentucky","New Hampshire","fall",0.320026393929396
"Louisiana","New Hampshire","fall",0.188864628820961
"Maine","New Hampshire","fall",0.548705631171604
"Maryland","New Hampshire","fall",0.357091172214182
"Massachusetts","New Hampshire","fall",0.436849925705795
"Michigan","New Hampshire","fall",0.428064123376623
"Minnesota","New Hampshire","fall",0.395591269410359
"Mississippi","New Hampshire","fall",0.205403745778324
"Missouri","New Hampshire","fall",0.289473684210526
"Montana","New Hampshire","fall",0.168375540457072
"Nebraska","New Hampshire","fall",0.24469964664311
"Nevada","New Hampshire","fall",0.083268134570247
"New Jersey","New Hampshire","fall",0.37976912541577
"New Mexico","New Hampshire","fall",0.110010901162791
"New York","New Hampshire","fall",0.373919694072658
"North Carolina","New Hampshire","fall",0.28702175543886
"North Dakota","New Hampshire","fall",0.164027149321267
"Ohio","New Hampshire","fall",0.358075113202522
"Oklahoma","New Hampshire","fall",0.206958428870501
"Oregon","New Hampshire","fall",0.151348692301386
"Pennsylvania","New Hampshire","fall",0.383141762452107
"Rhode Island","New Hampshire","fall",0.433766233766234
"South Carolina","New Hampshire","fall",0.243716163959783
"South Dakota","New Hampshire","fall",0.200698588269539
"Tennessee","New Hampshire","fall",0.306492530301607
"Texas","New Hampshire","fall",0.127167927538469
"Utah","New Hampshire","fall",0.130251190991771
"Vermont","New Hampshire","fall",0.515562552985346
"Virginia","New Hampshire","fall",0.324629380053908
"Washington","New Hampshire","fall",0.171622068054179
"West Virginia","New Hampshire","fall",0.409068445762293
"Wisconsin","New Hampshire","fall",0.414597762386787
"Wyoming","New Hampshire","fall",0.124210243312273
"Alabama","New Jersey","fall",0.364062729004837
"Alaska","New Jersey","fall",0.0824180361714427
"Arizona","New Jersey","fall",0.098983513077972
"Arkansas","New Jersey","fall",0.353639514731369
"California","New Jersey","fall",0.106749041995777
"Colorado","New Jersey","fall",0.16519600752206
"Connecticut","New Jersey","fall",0.497477391718229
"Delaware","New Jersey","fall",0.416040100250627
"Florida","New Jersey","fall",0.234014968471919
"Georgia","New Jersey","fall",0.387683146595628
"Hawaii","New Jersey","fall",0.040565807657914
"Idaho","New Jersey","fall",0.12370867768595
"Illinois","New Jersey","fall",0.439623584277149
"Indiana","New Jersey","fall",0.436034404708013
"Iowa","New Jersey","fall",0.3072642353175
"Kansas","New Jersey","fall",0.2751975332434
"Kentucky","New Jersey","fall",0.418820042604427
"Louisiana","New Jersey","fall",0.299490229396771
"Maine","New Jersey","fall",0.371381306865178
"Maryland","New Jersey","fall",0.553463919274146
"Massachusetts","New Jersey","fall",0.494313210848644
"Michigan","New Jersey","fall",0.427598095550813
"Minnesota","New Jersey","fall",0.340741355004561
"Mississippi","New Jersey","fall",0.311495351464072
"Missouri","New Jersey","fall",0.400948036848225
"Montana","New Jersey","fall",0.116803636999475
"Nebraska","New Jersey","fall",0.2537100456621
"Nevada","New Jersey","fall",0.0761975676346488
"New Hampshire","New Jersey","fall",0.37976912541577
"New Mexico","New Jersey","fall",0.11170745670531
"New York","New Jersey","fall",0.497220854147611
"North Carolina","New Jersey","fall",0.450783077032103
"North Dakota","New Jersey","fall",0.118090986394558
"Ohio","New Jersey","fall",0.484802552852014
"Oklahoma","New Jersey","fall",0.294418799832144
"Oregon","New Jersey","fall",0.147323198942498
"Pennsylvania","New Jersey","fall",0.512883145536207
"Rhode Island","New Jersey","fall",0.381485913194822
"South Carolina","New Jersey","fall",0.376403538618578
"South Dakota","New Jersey","fall",0.158453525641026
"Tennessee","New Jersey","fall",0.431623576357137
"Texas","New Jersey","fall",0.22607934655776
"Utah","New Jersey","fall",0.11665854846566
"Vermont","New Jersey","fall",0.396189804198271
"Virginia","New Jersey","fall",0.514756184869939
"Washington","New Jersey","fall",0.158842614050189
"West Virginia","New Jersey","fall",0.431586113002042
"Wisconsin","New Jersey","fall",0.394051419929424
"Wyoming","New Jersey","fall",0.0843004363568842
"Alabama","New Mexico","fall",0.0982799369747899
"Alaska","New Mexico","fall",0.0741839762611276
"Arizona","New Mexico","fall",0.390854033178267
"Arkansas","New Mexico","fall",0.127102650365143
"California","New Mexico","fall",0.144323645341534
"Colorado","New Mexico","fall",0.350902184235518
"Connecticut","New Mexico","fall",0.108921992631748
"Delaware","New Mexico","fall",0.115125966074476
"Florida","New Mexico","fall",0.0811960962324104
"Georgia","New Mexico","fall",0.0994858969014867
"Hawaii","New Mexico","fall",0.0378434914899686
"Idaho","New Mexico","fall",0.199441520781871
"Illinois","New Mexico","fall",0.135170990566038
"Indiana","New Mexico","fall",0.120590121872996
"Iowa","New Mexico","fall",0.145092460881935
"Kansas","New Mexico","fall",0.1821875
"Kentucky","New Mexico","fall",0.113653320069634
"Louisiana","New Mexico","fall",0.109731876861966
"Maine","New Mexico","fall",0.111328957463132
"Maryland","New Mexico","fall",0.108226567768038
"Massachusetts","New Mexico","fall",0.105783069475337
"Michigan","New Mexico","fall",0.125744155655583
"Minnesota","New Mexico","fall",0.143371757925072
"Mississippi","New Mexico","fall",0.102035708326381
"Missouri","New Mexico","fall",0.138101924506484
"Montana","New Mexico","fall",0.201478539115083
"Nebraska","New Mexico","fall",0.203281483059876
"Nevada","New Mexico","fall",0.242654452016534
"New Hampshire","New Mexico","fall",0.110010901162791
"New Jersey","New Mexico","fall",0.11170745670531
"New York","New Mexico","fall",0.104435966061158
"North Carolina","New Mexico","fall",0.098133049745953
"North Dakota","New Mexico","fall",0.149208039398376
"Ohio","New Mexico","fall",0.114613180515759
"Oklahoma","New Mexico","fall",0.199751861042184
"Oregon","New Mexico","fall",0.152969227330303
"Pennsylvania","New Mexico","fall",0.109082756853702
"Rhode Island","New Mexico","fall",0.110483622548516
"South Carolina","New Mexico","fall",0.101471607982125
"South Dakota","New Mexico","fall",0.19385867554569
"Tennessee","New Mexico","fall",0.112998040496408
"Texas","New Mexico","fall",0.215387019481196
"Utah","New Mexico","fall",0.298971328518275
"Vermont","New Mexico","fall",0.110005571917536
"Virginia","New Mexico","fall",0.107117506614183
"Washington","New Mexico","fall",0.147043701799486
"West Virginia","New Mexico","fall",0.108367153095588
"Wisconsin","New Mexico","fall",0.132614555256065
"Wyoming","New Mexico","fall",0.208240809277079
"Alabama","New York","fall",0.30405013345712
"Alaska","New York","fall",0.100823979757348
"Arizona","New York","fall",0.0951004260499087
"Arkansas","New York","fall",0.284094654274603
"California","New York","fall",0.127453729669097
"Colorado","New York","fall",0.175397292525015
"Connecticut","New York","fall",0.462560656961553
"Delaware","New York","fall",0.2914719178607
"Florida","New York","fall",0.191562965454283
"Georgia","New York","fall",0.313702801461632
"Hawaii","New York","fall",0.0342044819666025
"Idaho","New York","fall",0.125807095786461
"Illinois","New York","fall",0.438865074505001
"Indiana","New York","fall",0.400241408690713
"Iowa","New York","fall",0.268640023859231
"Kansas","New York","fall",0.226255380200861
"Kentucky","New York","fall",0.349683321604504
"Louisiana","New York","fall",0.228042056673933
"Maine","New York","fall",0.394772018416753
"Maryland","New York","fall",0.492095526404305
"Massachusetts","New York","fall",0.545305676855895
"Michigan","New York","fall",0.503537568982595
"Minnesota","New York","fall",0.398310409830343
"Mississippi","New York","fall",0.232379713914174
"Missouri","New York","fall",0.34592582379705
"Montana","New York","fall",0.126506840037925
"Nebraska","New York","fall",0.221521256004015
"Nevada","New York","fall",0.0692868462757528
"New Hampshire","New York","fall",0.373919694072658
"New Jersey","New York","fall",0.497220854147611
"New Mexico","New York","fall",0.104435966061158
"North Carolina","New York","fall",0.410632500434808
"North Dakota","New York","fall",0.102007970570202
"Ohio","New York","fall",0.511637293152159
"Oklahoma","New York","fall",0.237358829568789
"Oregon","New York","fall",0.163896659535955
"Pennsylvania","New York","fall",0.567214897376648
"Rhode Island","New York","fall",0.294862772695285
"South Carolina","New York","fall",0.282295732292533
"South Dakota","New York","fall",0.143683274021352
"Tennessee","New York","fall",0.375326200417537
"Texas","New York","fall",0.212593828190158
"Utah","New York","fall",0.113745574102175
"Vermont","New York","fall",0.455714919414461
"Virginia","New York","fall",0.466009473818973
"Washington","New York","fall",0.184606000110908
"West Virginia","New York","fall",0.377799199169509
"Wisconsin","New York","fall",0.452763176587583
"Wyoming","New York","fall",0.0841414916625968
"Alabama","North Carolina","fall",0.483972602739726
"Alaska","North Carolina","fall",0.0650540469285526
"Arizona","North Carolina","fall",0.0935543278084714
"Arkansas","North Carolina","fall",0.374227259346482
"California","North Carolina","fall",0.104240033807579
"Colorado","North Carolina","fall",0.137008247789711
"Connecticut","North Carolina","fall",0.377961998386032
"Delaware","North Carolina","fall",0.320197449609214
"Florida","North Carolina","fall",0.313191023535851
"Georgia","North Carolina","fall",0.505656272661349
"Hawaii","North Carolina","fall",0.0439936775553214
"Idaho","North Carolina","fall",0.0934953829440521
"Illinois","North Carolina","fall",0.386529415774763
"Indiana","North Carolina","fall",0.352958008441233
"Iowa","North Carolina","fall",0.238972555615014
"Kansas","North Carolina","fall",0.236880078985342
"Kentucky","North Carolina","fall",0.405262755297177
"Louisiana","North Carolina","fall",0.357729593724562
"Maine","North Carolina","fall",0.27756059421423
"Maryland","North Carolina","fall",0.513597733711048
"Massachusetts","North Carolina","fall",0.397938936183832
"Michigan","North Carolina","fall",0.348038245961095
"Minnesota","North Carolina","fall",0.278350515463918
"Mississippi","North Carolina","fall",0.375634902585096
"Missouri","North Carolina","fall",0.376581347455134
"Montana","North Carolina","fall",0.0896447259708069
"Nebraska","North Carolina","fall",0.203812207965586
"Nevada","North Carolina","fall",0.0625206748263315
"New Hampshire","North Carolina","fall",0.28702175543886
"New Jersey","North Carolina","fall",0.450783077032103
"New Mexico","North Carolina","fall",0.098133049745953
"New York","North Carolina","fall",0.410632500434808
"North Dakota","North Carolina","fall",0.0830806065442937
"Ohio","North Carolina","fall",0.43489203868062
"Oklahoma","North Carolina","fall",0.298130972456436
"Oregon","North Carolina","fall",0.12222344402903
"Pennsylvania","North Carolina","fall",0.445780001299461
"Rhode Island","North Carolina","fall",0.266339737921055
"South Carolina","North Carolina","fall",0.48311227637261
"South Dakota","North Carolina","fall",0.119981612013485
"Tennessee","North Carolina","fall",0.496383229997048
"Texas","North Carolina","fall",0.28646188850967
"Utah","North Carolina","fall",0.0903723887375114
"Vermont","North Carolina","fall",0.313987473903967
"Virginia","North Carolina","fall",0.542984845310427
"Washington","North Carolina","fall",0.12822483258316
"West Virginia","North Carolina","fall",0.379784178247031
"Wisconsin","North Carolina","fall",0.323362974939369
"Wyoming","North Carolina","fall",0.0608526573527294
"Alabama","North Dakota","fall",0.0818324558972938
"Alaska","North Dakota","fall",0.0866748380318683
"Arizona","North Dakota","fall",0.0912938331318017
"Arkansas","North Dakota","fall",0.123856167031834
"California","North Dakota","fall",0.0519512434876634
"Colorado","North Dakota","fall",0.186421025508889
"Connecticut","North Dakota","fall",0.136275897567881
"Delaware","North Dakota","fall",0.157235093049753
"Florida","North Dakota","fall",0.0562786848243172
"Georgia","North Dakota","fall",0.0880724710619024
"Hawaii","North Dakota","fall",0.0266272189349112
"Idaho","North Dakota","fall",0.191786129407207
"Illinois","North Dakota","fall",0.150293498726326
"Indiana","North Dakota","fall",0.150783457487799
"Iowa","North Dakota","fall",0.246561690253139
"Kansas","North Dakota","fall",0.22305909617613
"Kentucky","North Dakota","fall",0.134195634599838
"Louisiana","North Dakota","fall",0.0986910994764398
"Maine","North Dakota","fall",0.155763688760807
"Maryland","North Dakota","fall",0.107995342518921
"Massachusetts","North Dakota","fall",0.112598277798577
"Michigan","North Dakota","fall",0.148204903677758
"Minnesota","North Dakota","fall",0.196822936846184
"Mississippi","North Dakota","fall",0.101802044109736
"Missouri","North Dakota","fall",0.149396642182581
"Montana","North Dakota","fall",0.253307725138711
"Nebraska","North Dakota","fall",0.281224489795918
"Nevada","North Dakota","fall",0.140003733432892
"New Hampshire","North Dakota","fall",0.164027149321267
"New Jersey","North Dakota","fall",0.118090986394558
"New Mexico","North Dakota","fall",0.149208039398376
"New York","North Dakota","fall",0.102007970570202
"North Carolina","North Dakota","fall",0.0830806065442937
